WeaponEffectId	WeaponId	WeaponEffectFile_left	fx_left	fy_left	fz_left	WeaponEffectFile_right	fx_right	fy_right	fz_right
12	59					image\effect\sfx\其他\棍a_聚拢_紫.3e	1.4	1	1
12	60					image\effect\sfx\其他\棍a_聚拢_紫.3e	1.4	1	1
12	61					image\effect\sfx\其他\棍a_聚拢_紫.3e	1.4	1	1
12	62					image\effect\sfx\其他\棍a_聚拢_紫.3e	1.4	1	1
12	63					image\effect\sfx\其他\棍b_聚拢_紫.3e	1	1	1
12	64					image\effect\sfx\其他\棍b_聚拢_紫.3e	1.1	1	1
12	65					image\effect\sfx\其他\棍a_聚拢_紫.3e	1.4	1	1
12	66					image\effect\sfx\其他\棍a_聚拢_紫.3e	1.4	1	1
12	67					image\effect\sfx\其他\棍a_聚拢_紫.3e	1.4	1	1
12	70					image\effect\sfx\其他\杖a_聚拢_紫.3e	1	1	1
12	71					image\effect\sfx\其他\杖a_聚拢_紫.3e	1	1	1
12	72					image\effect\sfx\其他\杖a_聚拢_紫.3e	1	1	1
12	73					image\effect\sfx\其他\杖a_聚拢_紫.3e	1	1	1
12	74					image\effect\sfx\其他\杖a_聚拢_紫.3e	1	1	1
12	75					image\effect\sfx\其他\杖a_聚拢_紫.3e	1	1	1
12	76					image\effect\sfx\其他\杖a_聚拢_紫.3e	1	1	1
12	77					image\effect\sfx\其他\杖a_聚拢_紫.3e	1	1	1
12	78					image\effect\sfx\其他\杖a_聚拢_紫.3e	1	1	1
12	79					image\effect\sfx\其他\杖a_聚拢_紫.3e	1	1	1
12	80					image\effect\sfx\其他\杖a_聚拢_紫.3e	1	1	1
12	81					image\effect\sfx\其他\杖a_聚拢_紫.3e	1	1	1
12	82					image\effect\sfx\其他\杖a_聚拢_紫.3e	1	1	1
12	83					image\effect\sfx\其他\杖a_聚拢_紫.3e	1	1	1
12	86	image\effect\sfx\其他\琴a_聚拢_紫.3e	0.7	1	1				
12	87	image\effect\sfx\其他\琴a_聚拢_紫.3e	0.7	1	1				
12	88	image\effect\sfx\其他\琴a_聚拢_紫.3e	0.7	1	1				
12	89	image\effect\sfx\其他\琴a_聚拢_紫.3e	0.9	1	1				
12	90	image\effect\sfx\其他\琴a_聚拢_紫.3e	0.7	1	1				
12	91	image\effect\sfx\其他\琴a_聚拢_紫.3e	0.8	1	1				
12	92	image\effect\sfx\其他\琴a_聚拢_紫.3e	0.8	1	1				
12	93	image\effect\sfx\其他\琴a_聚拢_紫.3e	0.8	1	1				
12	94	image\effect\sfx\其他\琴a_聚拢_紫.3e	0.8	1	1				
12	95	image\effect\sfx\其他\琴a_聚拢_紫.3e	0.8	1	1				
12	96	image\effect\sfx\其他\琴a_聚拢_紫.3e	0.8	1	1				
12	97	image\effect\sfx\其他\琴a_聚拢_紫.3e	0.8	1	1				
12	98	image\effect\sfx\其他\琴a_聚拢_紫.3e	0.9	1	1				
12	99	image\effect\sfx\其他\琴a_聚拢_紫.3e	0.9	1	1				
12	102					image\effect\sfx\其他\枪a_聚拢_紫.3e	1.1	1	1
12	103					image\effect\sfx\其他\枪a_聚拢_紫.3e	1.1	1	1
12	104					image\effect\sfx\其他\枪a_聚拢_紫.3e	1.1	1	1
12	105					image\effect\sfx\其他\枪a_聚拢_紫.3e	1.1	1	1
12	106					image\effect\sfx\其他\枪a_聚拢_紫.3e	1.1	1	1
12	107					image\effect\sfx\其他\枪a_聚拢_紫.3e	1.2	1	1
12	108					image\effect\sfx\其他\枪a_聚拢_紫.3e	1.2	1	1
12	109					image\effect\sfx\其他\枪a_聚拢_紫.3e	1.3	1	1
12	110					image\effect\sfx\其他\枪a_聚拢_紫.3e	1.3	1	1
12	111					image\effect\sfx\其他\枪a_聚拢_紫.3e	1.3	1	1
12	112					image\effect\sfx\其他\枪a_聚拢_紫.3e	1.4	1	1
12	113					image\effect\sfx\其他\枪b_聚拢_紫.3e	1	1	1
12	114					image\effect\sfx\其他\枪a_聚拢_紫.3e	1.2	1	1
12	115					image\effect\sfx\其他\枪a_聚拢_紫.3e	1.4	1	1
12	118	image\effect\sfx\其他\弓a_聚拢_紫.3e	1	1	1				
12	119	image\effect\sfx\其他\弓a_聚拢_紫.3e	1.2	1	1				
12	120	image\effect\sfx\其他\弓a_聚拢_紫.3e	1.2	1	1				
12	121	image\effect\sfx\其他\弓a_聚拢_紫.3e	1.2	1	1.2				
12	122	image\effect\sfx\其他\弓a_聚拢_紫.3e	1.2	1	1.2				
12	123	image\effect\sfx\其他\弓a_聚拢_紫.3e	0.7	1	1.3				
12	124	image\effect\sfx\其他\弓a_聚拢_紫.3e	0.8	1	1.3				
12	125	image\effect\sfx\其他\弓a_聚拢_紫.3e	0.6	1	1.3				
12	126	image\effect\sfx\其他\弓a_聚拢_紫.3e	0.7	1	1.3				
12	127	image\effect\sfx\其他\弓b_聚拢_紫.3e	0.7	1	1.3				
12	128	image\effect\sfx\其他\弓b_聚拢_紫.3e	0.8	1	1.2				
12	129	image\effect\sfx\其他\弓b_聚拢_紫.3e	0.8	1	1.2				
12	130	image\effect\sfx\其他\弓b_聚拢_紫.3e	1	1	1.2				
12	131	image\effect\sfx\其他\弓b_聚拢_紫.3e	1	1	1.2				
12	134	image\effect\sfx\其他\双刀a_聚拢_紫.3e	1.4	1	1	image\effect\sfx\其他\双刀a_聚拢_紫.3e	1.4	1	1
12	135	image\effect\sfx\其他\双刀a_聚拢_紫.3e	1.6	1	1	image\effect\sfx\其他\双刀a_聚拢_紫.3e	1.6	1	1
12	136	image\effect\sfx\其他\双刀d_聚拢_紫.3e	1.6	1	1	image\effect\sfx\其他\双刀d_聚拢_紫.3e	1.6	1	1
12	137	image\effect\sfx\其他\双刀d_聚拢_紫.3e	1.7	1	1	image\effect\sfx\其他\双刀d_聚拢_紫.3e	1.7	1	1
12	138	image\effect\sfx\其他\双刀b_聚拢_紫.3e	1.6	1	1	image\effect\sfx\其他\双刀b_聚拢_紫.3e	1.6	1	1
12	139	image\effect\sfx\其他\双刀b_聚拢_紫.3e	2	1	1.5	image\effect\sfx\其他\双刀b_聚拢_紫.3e	2	1	1.5
12	140	image\effect\sfx\其他\双刀c_聚拢_紫.3e	2	1.5	1.5	image\effect\sfx\其他\双刀c_聚拢_紫.3e	2	1.5	1.5
12	141	image\effect\sfx\其他\双刀c_聚拢_紫.3e	2	1.5	1.5	image\effect\sfx\其他\双刀c_聚拢_紫.3e	2	1.5	1.5
12	142	image\effect\sfx\其他\双刀a_聚拢_紫.3e	2	1	1	image\effect\sfx\其他\双刀a_聚拢_紫.3e	3	1	1
12	143	image\effect\sfx\其他\双刀a_聚拢_紫.3e	2	1	1	image\effect\sfx\其他\双刀a_聚拢_紫.3e	3	1	1
12	144	image\effect\sfx\其他\双刀a_聚拢_紫.3e	2	1	1	image\effect\sfx\其他\双刀a_聚拢_紫.3e	2	1	1
12	145	image\effect\sfx\其他\双刀e_聚拢_紫.3e	2	0.5	0.5	image\effect\sfx\其他\双刀e_聚拢_紫.3e	2	0.5	0.5
12	146	image\effect\sfx\其他\双刀e_聚拢_紫.3e	2.3	1	1	image\effect\sfx\其他\双刀e_聚拢_紫.3e	2.3	1	1
12	147	image\effect\sfx\其他\双刀e_聚拢_紫.3e	2	2	2	image\effect\sfx\其他\双刀e_聚拢_紫.3e	2	2	2
12	150	image\effect\sfx\其他\爪a_聚拢_紫.3e	0.8	0.5	1	image\effect\sfx\其他\爪a_聚拢_紫.3e	0.8	0.5	1
12	151	image\effect\sfx\其他\爪a_聚拢_紫.3e	0.8	0.5	1	image\effect\sfx\其他\爪a_聚拢_紫.3e	0.8	0.5	1
12	152	image\effect\sfx\其他\爪a_聚拢_紫.3e	0.8	0.5	1	image\effect\sfx\其他\爪a_聚拢_紫.3e	0.8	0.5	1
12	153	image\effect\sfx\其他\爪a_聚拢_紫.3e	0.8	0.5	1	image\effect\sfx\其他\爪a_聚拢_紫.3e	0.8	0.5	1
12	154	image\effect\sfx\其他\爪a_聚拢_紫.3e	0.8	0.5	1	image\effect\sfx\其他\爪a_聚拢_紫.3e	0.8	0.5	1
12	155	image\effect\sfx\其他\爪a_聚拢_紫.3e	0.8	0.5	1	image\effect\sfx\其他\爪a_聚拢_紫.3e	0.8	0.5	1
12	156	image\effect\sfx\其他\爪a_聚拢_紫.3e	0.8	0.5	1	image\effect\sfx\其他\爪a_聚拢_紫.3e	0.8	0.5	1
12	157	image\effect\sfx\其他\爪a_聚拢_紫.3e	0.8	0.5	1	image\effect\sfx\其他\爪a_聚拢_紫.3e	0.8	0.5	1
12	158	image\effect\sfx\其他\爪a_聚拢_紫.3e	0.8	0.5	1	image\effect\sfx\其他\爪a_聚拢_紫.3e	0.8	0.5	1
12	159	image\effect\sfx\其他\爪a_聚拢_紫.3e	0.8	0.5	1	image\effect\sfx\其他\爪a_聚拢_紫.3e	0.8	0.5	1
12	160	image\effect\sfx\其他\爪a_聚拢_紫.3e	0.8	0.5	1	image\effect\sfx\其他\爪a_聚拢_紫.3e	0.8	0.5	1
12	161	image\effect\sfx\其他\爪a_聚拢_紫.3e	0.8	0.5	1	image\effect\sfx\其他\爪a_聚拢_紫.3e	0.8	0.5	1
12	162	image\effect\sfx\其他\爪a_聚拢_紫.3e	0.8	0.5	1	image\effect\sfx\其他\爪a_聚拢_紫.3e	0.8	0.5	1
12	163	image\effect\sfx\其他\爪a_聚拢_紫.3e	0.8	0.5	1	image\effect\sfx\其他\爪a_聚拢_紫.3e	0.8	0.5	1
12	165					image\effect\sfx\其他\笛a_聚拢_紫.3e	0.6	1	1
12	166					image\effect\sfx\其他\笛a_聚拢_紫.3e	0.6	1	1
12	167					image\effect\sfx\其他\笛a_聚拢_紫.3e	0.6	1	1
12	168					image\effect\sfx\其他\笛a_聚拢_紫.3e	0.8	1	1
12	169					image\effect\sfx\其他\笛a_聚拢_紫.3e	0.8	1	1
12	170					image\effect\sfx\其他\笛a_聚拢_紫.3e	0.8	1	1
12	171					image\effect\sfx\其他\笛a_聚拢_紫.3e	0.8	1	1
12	172					image\effect\sfx\其他\笛a_聚拢_紫.3e	0.8	1	1
12	173					image\effect\sfx\其他\笛a_聚拢_紫.3e	0.8	1	1
12	174					image\effect\sfx\其他\笛a_聚拢_紫.3e	0.8	1	1
12	178					image\effect\sfx\其他\笛a_聚拢_紫.3e	0.8	1	1
12	176					image\effect\sfx\其他\笛a_聚拢_紫.3e	0.8	1	1
12	177					image\effect\sfx\其他\笛a_聚拢_紫.3e	0.8	1	1
12	174					image\effect\sfx\其他\笛a_聚拢_紫.3e	0.8	1	1
12	179					image\effect\sfx\其他\灵枝a_聚拢_紫.3e	1	1	1
12	180					image\effect\sfx\其他\灵枝a_聚拢_紫.3e	1	1	1
12	187					image\effect\sfx\其他\灵枝a_聚拢_紫.3e	1	1	1
12	182					image\effect\sfx\其他\灵枝a_聚拢_紫.3e	1	1	1
12	183					image\effect\sfx\其他\灵枝a_聚拢_紫.3e	1	1	1
12	184					image\effect\sfx\其他\灵枝a_聚拢_紫.3e	1	1	1
12	185					image\effect\sfx\其他\灵枝a_聚拢_紫.3e	1	1	1
12	186					image\effect\sfx\其他\灵枝a_聚拢_紫.3e	1	1	1
12	181					image\effect\sfx\其他\灵枝a_聚拢_紫.3e	1	1	1
12	188					image\effect\sfx\其他\灵枝a_聚拢_紫.3e	1	1	1
12	190					image\effect\sfx\其他\灵枝a_聚拢_紫.3e	1	1	1
12	189					image\effect\sfx\其他\灵枝a_聚拢_紫.3e	1	1	1
12	191					image\effect\sfx\其他\灵枝a_聚拢_紫.3e	1	1	1
12	192					image\effect\sfx\其他\灵枝a_聚拢_紫.3e	1	1	1
13	0	image\effect\sfx\其他\空手a_聚拢_金.3e	1	1	1	image\effect\sfx\其他\空手a_聚拢_金.3e	1	1	1
13	1	image\effect\sfx\其他\空手a_聚拢_金.3e	1	1	1	image\effect\sfx\其他\空手a_聚拢_金.3e	1	1	1
13	4					image\effect\sfx\其他\刀a_聚拢_金.3e	1	1	1
13	5					image\effect\sfx\其他\刀a_聚拢_金.3e	1.3	1	1
13	6					image\effect\sfx\其他\刀a_聚拢_金.3e	1.3	1	1
13	7					image\effect\sfx\其他\刀a_聚拢_金.3e	1.4	1	1
13	8					image\effect\sfx\其他\刀a_聚拢_金.3e	1.4	1	1
13	9					image\effect\sfx\其他\刀a_聚拢_金.3e	1.1	1	1
13	10					image\effect\sfx\其他\刀b_聚拢_金.3e	1	1	1
13	11					image\effect\sfx\其他\刀b_聚拢_金.3e	1.1	1	1
13	12					image\effect\sfx\其他\刀b_聚拢_金.3e	0.9	1	1
13	13					image\effect\sfx\其他\刀b_聚拢_金.3e	1.1	1	1
13	14					image\effect\sfx\其他\刀c_聚拢_金.3e	1.2	1	1
13	15					image\effect\sfx\其他\刀c_聚拢_金.3e	1.2	1	1
13	16					image\effect\sfx\其他\刀c_聚拢_金.3e	1.1	1	1
13	17					image\effect\sfx\其他\刀d_聚拢_金.3e	1	1	1
13	19					image\effect\sfx\其他\剑a_聚拢_金.3e	1.2	1	1
13	20					image\effect\sfx\其他\剑a_聚拢_金.3e	1.3	1	1
13	21					image\effect\sfx\其他\剑a_聚拢_金.3e	1.2	1	1
13	22					image\effect\sfx\其他\剑a_聚拢_金.3e	1.3	1	1
13	23					image\effect\sfx\其他\剑a_聚拢_金.3e	1.3	1	1
13	24					image\effect\sfx\其他\剑a_聚拢_金.3e	1.3	1	1
13	25					image\effect\sfx\其他\剑b_聚拢_金.3e	1	1	1
13	26					image\effect\sfx\其他\剑b_聚拢_金.3e	1.3	1	1
13	27					image\effect\sfx\其他\剑b_聚拢_金.3e	1.4	1	1
13	28					image\effect\sfx\其他\剑b_聚拢_金.3e	1.3	1	1
13	29					image\effect\sfx\其他\剑c_聚拢_金.3e	1	1	1
13	30					image\effect\sfx\其他\剑c_聚拢_金.3e	1	1	1
13	31					image\effect\sfx\其他\剑c_聚拢_金.3e	1	1	1
13	32					image\effect\sfx\其他\剑c_聚拢_金.3e	1	1	1
13	33					image\effect\sfx\其他\剑c_聚拢_金.3e	0.9	1	1
13	34					image\effect\sfx\其他\剑c_聚拢_金.3e	1	1	1
13	37					image\effect\sfx\其他\笔b_聚拢_金.3e	1	1	1
13	38					image\effect\sfx\其他\笔b_聚拢_金.3e	1	1	1
13	39					image\effect\sfx\其他\笔b_聚拢_金.3e	1	1	1
13	40					image\effect\sfx\其他\笔a_聚拢_金.3e	1.6	1	1
13	41					image\effect\sfx\其他\笔a_聚拢_金.3e	1.6	1	1
13	42					image\effect\sfx\其他\笔b_聚拢_金.3e	1	1	1
13	43					image\effect\sfx\其他\笔b_聚拢_金.3e	1	1	1
13	44					image\effect\sfx\其他\笔b_聚拢_金.3e	0.9	1	1
13	45					image\effect\sfx\其他\笔b_聚拢_金.3e	1	1	1
13	46					image\effect\sfx\其他\笔b_聚拢_金.3e	1	1	1
13	47					image\effect\sfx\其他\笔b_聚拢_金.3e	0.7	1	1
13	48					image\effect\sfx\其他\笔b_聚拢_金.3e	0.8	1	1
13	49					image\effect\sfx\其他\笔b_聚拢_金.3e	1	1	1
13	50					image\effect\sfx\其他\笔b_聚拢_金.3e	0.8	1	1
13	52					image\effect\sfx\其他\棍a_聚拢_金.3e	1.4	1	1
13	53					image\effect\sfx\其他\棍a_聚拢_金.3e	1.4	1	1
13	54					image\effect\sfx\其他\棍a_聚拢_金.3e	1.4	1	1
13	55					image\effect\sfx\其他\棍a_聚拢_金.3e	1.4	1	1
13	56					image\effect\sfx\其他\棍a_聚拢_金.3e	1.4	1	1
13	57					image\effect\sfx\其他\棍a_聚拢_金.3e	1.4	1	1
13	58					image\effect\sfx\其他\棍a_聚拢_金.3e	1.4	1	1
13	59					image\effect\sfx\其他\棍a_聚拢_金.3e	1.4	1	1
13	60					image\effect\sfx\其他\棍a_聚拢_金.3e	1.4	1	1
13	61					image\effect\sfx\其他\棍a_聚拢_金.3e	1.4	1	1
13	62					image\effect\sfx\其他\棍a_聚拢_金.3e	1.4	1	1
13	63					image\effect\sfx\其他\棍b_聚拢_金.3e	1	1	1
13	64					image\effect\sfx\其他\棍b_聚拢_金.3e	1.1	1	1
13	65					image\effect\sfx\其他\棍a_聚拢_金.3e	1.4	1	1
13	66					image\effect\sfx\其他\棍a_聚拢_金.3e	1.4	1	1
13	67					image\effect\sfx\其他\棍a_聚拢_金.3e	1.4	1	1
13	70					image\effect\sfx\其他\杖a_聚拢_金.3e	1	1	1
13	71					image\effect\sfx\其他\杖a_聚拢_金.3e	1	1	1
13	72					image\effect\sfx\其他\杖a_聚拢_金.3e	1	1	1
13	73					image\effect\sfx\其他\杖a_聚拢_金.3e	1	1	1
13	74					image\effect\sfx\其他\杖a_聚拢_金.3e	1	1	1
13	75					image\effect\sfx\其他\杖a_聚拢_金.3e	1	1	1
13	76					image\effect\sfx\其他\杖a_聚拢_金.3e	1	1	1
13	77					image\effect\sfx\其他\杖a_聚拢_金.3e	1	1	1
13	78					image\effect\sfx\其他\杖a_聚拢_金.3e	1	1	1
13	79					image\effect\sfx\其他\杖a_聚拢_金.3e	1	1	1
13	80					image\effect\sfx\其他\杖a_聚拢_金.3e	1	1	1
13	81					image\effect\sfx\其他\杖a_聚拢_金.3e	1	1	1
13	82					image\effect\sfx\其他\杖a_聚拢_金.3e	1	1	1
13	83					image\effect\sfx\其他\杖a_聚拢_金.3e	1	1	1
13	86	image\effect\sfx\其他\琴a_聚拢_金.3e	0.7	1	1				
13	87	image\effect\sfx\其他\琴a_聚拢_金.3e	0.7	1	1				
13	88	image\effect\sfx\其他\琴a_聚拢_金.3e	0.7	1	1				
13	89	image\effect\sfx\其他\琴a_聚拢_金.3e	0.9	1	1				
13	90	image\effect\sfx\其他\琴a_聚拢_金.3e	0.7	1	1				
13	91	image\effect\sfx\其他\琴a_聚拢_金.3e	0.8	1	1				
13	92	image\effect\sfx\其他\琴a_聚拢_金.3e	0.8	1	1				
13	93	image\effect\sfx\其他\琴a_聚拢_金.3e	0.8	1	1				
13	94	image\effect\sfx\其他\琴a_聚拢_金.3e	0.8	1	1				
13	95	image\effect\sfx\其他\琴a_聚拢_金.3e	0.8	1	1				
13	96	image\effect\sfx\其他\琴a_聚拢_金.3e	0.8	1	1				
13	97	image\effect\sfx\其他\琴a_聚拢_金.3e	0.8	1	1				
13	98	image\effect\sfx\其他\琴a_聚拢_金.3e	0.9	1	1				
13	99	image\effect\sfx\其他\琴a_聚拢_金.3e	0.9	1	1				
13	102					image\effect\sfx\其他\枪a_聚拢_金.3e	1.1	1	1
13	103					image\effect\sfx\其他\枪a_聚拢_金.3e	1.1	1	1
13	104					image\effect\sfx\其他\枪a_聚拢_金.3e	1.1	1	1
13	105					image\effect\sfx\其他\枪a_聚拢_金.3e	1.1	1	1
13	106					image\effect\sfx\其他\枪a_聚拢_金.3e	1.1	1	1
13	107					image\effect\sfx\其他\枪a_聚拢_金.3e	1.2	1	1
13	108					image\effect\sfx\其他\枪a_聚拢_金.3e	1.2	1	1
13	109					image\effect\sfx\其他\枪a_聚拢_金.3e	1.3	1	1
13	110					image\effect\sfx\其他\枪a_聚拢_金.3e	1.3	1	1
13	111					image\effect\sfx\其他\枪a_聚拢_金.3e	1.3	1	1
13	112					image\effect\sfx\其他\枪a_聚拢_金.3e	1.4	1	1
13	113					image\effect\sfx\其他\枪b_聚拢_金.3e	1	1	1
13	114					image\effect\sfx\其他\枪a_聚拢_金.3e	1.2	1	1
13	115					image\effect\sfx\其他\枪a_聚拢_金.3e	1.4	1	1
13	118	image\effect\sfx\其他\弓a_聚拢_金.3e	1	1	1				
13	119	image\effect\sfx\其他\弓a_聚拢_金.3e	1.2	1	1				
13	120	image\effect\sfx\其他\弓a_聚拢_金.3e	1.2	1	1				
13	121	image\effect\sfx\其他\弓a_聚拢_金.3e	1.2	1	1.2				
13	122	image\effect\sfx\其他\弓a_聚拢_金.3e	1.2	1	1.2				
13	123	image\effect\sfx\其他\弓a_聚拢_金.3e	0.7	1	1.3				
13	124	image\effect\sfx\其他\弓a_聚拢_金.3e	0.8	1	1.3				
13	125	image\effect\sfx\其他\弓a_聚拢_金.3e	0.6	1	1.3				
13	126	image\effect\sfx\其他\弓a_聚拢_金.3e	0.7	1	1.3				
13	127	image\effect\sfx\其他\弓b_聚拢_金.3e	0.7	1	1.3				
13	128	image\effect\sfx\其他\弓b_聚拢_金.3e	0.8	1	1.2				
13	129	image\effect\sfx\其他\弓b_聚拢_金.3e	0.8	1	1.2				
13	130	image\effect\sfx\其他\弓b_聚拢_金.3e	1	1	1.2				
13	131	image\effect\sfx\其他\弓b_聚拢_金.3e	1	1	1.2				
13	134	image\effect\sfx\其他\双刀a_聚拢_金.3e	1.4	1	1	image\effect\sfx\其他\双刀a_聚拢_金.3e	1.4	1	1
13	135	image\effect\sfx\其他\双刀a_聚拢_金.3e	1.6	1	1	image\effect\sfx\其他\双刀a_聚拢_金.3e	1.6	1	1
13	136	image\effect\sfx\其他\双刀d_聚拢_金.3e	1.6	1	1	image\effect\sfx\其他\双刀d_聚拢_金.3e	1.6	1	1
13	137	image\effect\sfx\其他\双刀d_聚拢_金.3e	1.7	1	1	image\effect\sfx\其他\双刀d_聚拢_金.3e	1.7	1	1
13	138	image\effect\sfx\其他\双刀b_聚拢_金.3e	1.6	1	1	image\effect\sfx\其他\双刀b_聚拢_金.3e	1.6	1	1
13	139	image\effect\sfx\其他\双刀b_聚拢_金.3e	2	1	1.5	image\effect\sfx\其他\双刀b_聚拢_金.3e	2	1	1.5
13	140	image\effect\sfx\其他\双刀c_聚拢_金.3e	2	1.5	1.5	image\effect\sfx\其他\双刀c_聚拢_金.3e	2	1.5	1.5
13	141	image\effect\sfx\其他\双刀c_聚拢_金.3e	2	1.5	1.5	image\effect\sfx\其他\双刀c_聚拢_金.3e	2	1.5	1.5
13	142	image\effect\sfx\其他\双刀a_聚拢_金.3e	2	1	1	image\effect\sfx\其他\双刀a_聚拢_金.3e	3	1	1
13	143	image\effect\sfx\其他\双刀a_聚拢_金.3e	2	1	1	image\effect\sfx\其他\双刀a_聚拢_金.3e	3	1	1
13	144	image\effect\sfx\其他\双刀a_聚拢_金.3e	2	1	1	image\effect\sfx\其他\双刀a_聚拢_金.3e	2	1	1
13	145	image\effect\sfx\其他\双刀e_聚拢_金.3e	2	0.5	0.5	image\effect\sfx\其他\双刀e_聚拢_金.3e	2	0.5	0.5
13	146	image\effect\sfx\其他\双刀e_聚拢_金.3e	2.3	1	1	image\effect\sfx\其他\双刀e_聚拢_金.3e	2.3	1	1
13	147	image\effect\sfx\其他\双刀e_聚拢_金.3e	2	2	2	image\effect\sfx\其他\双刀e_聚拢_金.3e	2	2	2
13	150	image\effect\sfx\其他\爪a_聚拢_金.3e	0.8	0.5	1	image\effect\sfx\其他\爪a_聚拢_金.3e	0.8	0.5	1
13	151	image\effect\sfx\其他\爪a_聚拢_金.3e	0.8	0.5	1	image\effect\sfx\其他\爪a_聚拢_金.3e	0.8	0.5	1
13	152	image\effect\sfx\其他\爪a_聚拢_金.3e	0.8	0.5	1	image\effect\sfx\其他\爪a_聚拢_金.3e	0.8	0.5	1
13	153	image\effect\sfx\其他\爪a_聚拢_金.3e	0.8	0.5	1	image\effect\sfx\其他\爪a_聚拢_金.3e	0.8	0.5	1
13	154	image\effect\sfx\其他\爪a_聚拢_金.3e	0.8	0.5	1	image\effect\sfx\其他\爪a_聚拢_金.3e	0.8	0.5	1
13	155	image\effect\sfx\其他\爪a_聚拢_金.3e	0.8	0.5	1	image\effect\sfx\其他\爪a_聚拢_金.3e	0.8	0.5	1
13	156	image\effect\sfx\其他\爪a_聚拢_金.3e	0.8	0.5	1	image\effect\sfx\其他\爪a_聚拢_金.3e	0.8	0.5	1
13	157	image\effect\sfx\其他\爪a_聚拢_金.3e	0.8	0.5	1	image\effect\sfx\其他\爪a_聚拢_金.3e	0.8	0.5	1
13	158	image\effect\sfx\其他\爪a_聚拢_金.3e	0.8	0.5	1	image\effect\sfx\其他\爪a_聚拢_金.3e	0.8	0.5	1
13	159	image\effect\sfx\其他\爪a_聚拢_金.3e	0.8	0.5	1	image\effect\sfx\其他\爪a_聚拢_金.3e	0.8	0.5	1
13	160	image\effect\sfx\其他\爪a_聚拢_金.3e	0.8	0.5	1	image\effect\sfx\其他\爪a_聚拢_金.3e	0.8	0.5	1
13	161	image\effect\sfx\其他\爪a_聚拢_金.3e	0.8	0.5	1	image\effect\sfx\其他\爪a_聚拢_金.3e	0.8	0.5	1
13	162	image\effect\sfx\其他\爪a_聚拢_金.3e	0.8	0.5	1	image\effect\sfx\其他\爪a_聚拢_金.3e	0.8	0.5	1
13	163	image\effect\sfx\其他\爪a_聚拢_金.3e	0.8	0.5	1	image\effect\sfx\其他\爪a_聚拢_金.3e	0.8	0.5	1
13	165					image\effect\sfx\其他\笛a_聚拢_金.3e	1.4	1	1
13	166					image\effect\sfx\其他\笛a_聚拢_金.3e	1.4	1	1
13	167					image\effect\sfx\其他\笛a_聚拢_金.3e	1.4	1	1
13	168					image\effect\sfx\其他\笛a_聚拢_金.3e	1.4	1	1
13	169					image\effect\sfx\其他\笛a_聚拢_金.3e	1.4	1	1
13	170					image\effect\sfx\其他\笛a_聚拢_金.3e	1.4	1	1
13	171					image\effect\sfx\其他\笛a_聚拢_金.3e	1.4	1	1
13	172					image\effect\sfx\其他\笛a_聚拢_金.3e	1.4	1	1
13	173					image\effect\sfx\其他\笛a_聚拢_金.3e	1.4	1	1
13	174					image\effect\sfx\其他\笛a_聚拢_金.3e	1.4	1	1
13	178					image\effect\sfx\其他\笛a_聚拢_金.3e	1.4	1	1
13	176					image\effect\sfx\其他\笛a_聚拢_金.3e	1.4	1	1
13	177					image\effect\sfx\其他\笛a_聚拢_金.3e	1.4	1	1
13	174					image\effect\sfx\其他\笛a_聚拢_金.3e	1.4	1	1
13	179					image\effect\sfx\其他\灵枝a_聚拢_金.3e	1	1	1
13	180					image\effect\sfx\其他\灵枝a_聚拢_金.3e	1	1	1
13	187					image\effect\sfx\其他\灵枝a_聚拢_金.3e	1	1	1
13	182					image\effect\sfx\其他\灵枝a_聚拢_金.3e	1	1	1
13	183					image\effect\sfx\其他\灵枝a_聚拢_金.3e	1	1	1
13	184					image\effect\sfx\其他\灵枝a_聚拢_金.3e	1	1	1
13	185					image\effect\sfx\其他\灵枝a_聚拢_金.3e	1	1	1
13	186					image\effect\sfx\其他\灵枝a_聚拢_金.3e	1	1	1
13	181					image\effect\sfx\其他\灵枝a_聚拢_金.3e	1	1	1
13	188					image\effect\sfx\其他\灵枝a_聚拢_金.3e	1	1	1
13	190					image\effect\sfx\其他\灵枝a_聚拢_金.3e	1	1	1
13	189					image\effect\sfx\其他\灵枝a_聚拢_金.3e	1	1	1
13	191					image\effect\sfx\其他\灵枝a_聚拢_金.3e	1	1	1
13	192					image\effect\sfx\其他\灵枝a_聚拢_金.3e	1	1	1
14	0	image\effect\sfx\其他\空手a_闪电_蓝.3e	1	1	1	image\effect\sfx\其他\空手a_闪电_蓝.3e	1	1	1
14	1	image\effect\sfx\其他\空手a_闪电_蓝.3e	1	1	1	image\effect\sfx\其他\空手a_闪电_蓝.3e	1	1	1
14	4					image\effect\sfx\其他\刀a_闪电_蓝.3e	1	1	1
14	5					image\effect\sfx\其他\刀a_闪电_蓝.3e	1.3	1	1
14	6					image\effect\sfx\其他\刀a_闪电_蓝.3e	1.3	1	1
14	7					image\effect\sfx\其他\刀a_闪电_蓝.3e	1.4	1	1
14	8					image\effect\sfx\其他\刀a_闪电_蓝.3e	1.4	1	1
14	9					image\effect\sfx\其他\刀a_闪电_蓝.3e	1.1	1	1
14	10					image\effect\sfx\其他\刀b_闪电_蓝.3e	1.4	1	1
14	11					image\effect\sfx\其他\刀b_闪电_蓝.3e	1.5	1	1
