StatTime	Account	Role	ItemName	G	D	P	Cnt
2019_09_26 23:21:06	binbup	Bendtrai	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	beoga195	BeoBungBu	C©y b∏t nh∑ to	2	0	398	10
2019_09_26 23:21:06	beoga195	BeoBungBu	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 23:21:06	beoga195	BeoBungBu	Tu Ch©n Y’u Quy’t	2	0	554	5
2019_09_26 23:21:06	thuongp2017vn	BeSaxEMmE	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	senmaknae1	BËTrŒCon	C©y b∏t nh∑ to	2	0	398	10
2019_09_26 23:21:06	senmaknae1	BËTrŒCon	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 23:21:06	senmaknae1	BËTrŒCon	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	senmaknae1	BËTrŒCon	Tui Hat Giong	2	1	30087	2
2019_09_26 23:21:06	ethangkia183	BeXinh	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 23:21:06	ethangkia183	BeXinh	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	ethangkia183	BeXinh	Tui Hat Giong	2	1	30087	2
2019_09_26 23:21:06	phanvandung6	BHxHTLMX	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	phanvandung8	BHxPeThicCoCa	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	phanvandung0203	BHxPeThixCoCa	C©y b∏t nh∑ nh·	2	0	504	9
2019_09_26 23:21:06	phanvandung0203	BHxPeThixCoCa	Tui Hat Giong	2	1	30087	1
2019_09_26 23:21:06	phanvandung1	BHxPeThixCoca1	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 23:21:06	phanvandung1	BHxPeThixCoca1	Tu Ch©n Y’u Quy’t	2	0	554	3
2019_09_26 23:21:06	phanvandung1	BHxPeThixCoca1	Tui Hat Giong	2	1	30087	2
2019_09_26 23:21:06	phanvandung8	BHxPeThixCoCax	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	phanvandung2	BHxPeThixCoCaz	Tu Ch©n Y’u Quy’t	2	0	554	3
2019_09_26 23:21:06	phanvandung8	BHxPeThixPK	Tu Ch©n Y’u Quy’t	2	0	554	10
2019_09_26 23:21:06	phanvandung8	BHxPeThixPK	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	phanvandung9	BHxPeThixPK1	Tu Ch©n Y’u Quy’t	2	0	554	10
2019_09_26 23:21:06	phanvandung9	BHxPeThixPK1	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	phanvandung9	BHxPeThixPK2	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	phanvandung2	BHxPeThixPK3	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	phanvandung2	BHxPeThixPK3	Huyet Trich Thach 4	2	22	104	100
2019_09_26 23:21:06	phanvandung2	BHxPeThixPK3	Huyet Trich Thach 5	2	22	105	100
2019_09_26 23:21:06	phanvandung2	BHxPeThixPK3	Huyet Trich Thach 6	2	22	106	100
2019_09_26 23:21:06	phanvandung2	BHxPeThixPK3	Ho Phach Thach 4	2	22	304	100
2019_09_26 23:21:06	phanvandung2	BHxPeThixPK3	Ho Phach Thach 5	2	22	305	100
2019_09_26 23:21:06	phanvandung2	BHxPeThixPK3	Ho Phach Thach 6	2	22	306	100
2019_09_26 23:21:06	phanvandung2	BHxPeThixPK3	Nguyet Bach Thach 4	2	22	204	100
2019_09_26 23:21:06	phanvandung2	BHxPeThixPK3	Nguyet Bach Thach 5	2	22	205	100
2019_09_26 23:21:06	phanvandung2	BHxPeThixPK3	Nguyet Bach Thach 6	2	22	206	100
2019_09_26 23:21:06	phanvandung2	BHxPeThixPK3	Hac Dieu Thach 4	2	22	404	100
2019_09_26 23:21:06	phanvandung2	BHxPeThixPK3	Hac Dieu Thach 5	2	22	405	100
2019_09_26 23:21:06	phanvandung2	BHxPeThixPK3	Hac Dieu Thach 6	2	22	406	100
2019_09_26 23:21:06	phanvandung2	BHxPeThixPK4	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	phanvandung7	BHxPhanBKA	Tu Ch©n Y’u Quy’t	2	0	554	3
2019_09_26 23:21:06	phanvandung7	BHxPhanBKA	Thi™n Thπch Tinh Thπ	2	1	1009	1
2019_09_26 23:21:06	phanvandung7	BHxPhanBKA	Huyet Trich Thach 6	2	22	106	6
2019_09_26 23:21:06	phanvandung7	BHxPhanBKA	Ho Phach Thach 6	2	22	306	1
2019_09_26 23:21:06	phanvandung7	BHxPhanBKA	Nguyet Bach Thach 6	2	22	206	6
2019_09_26 23:21:06	phanvandung5	BHxPhanCoCa	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	phanvandung6	BHxPhanCTC	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	phanvandung0203	BHxPhanS	C©y b∏t nh∑ to	2	0	398	8
2019_09_26 23:21:06	phanvandung0203	BHxPhanS	C©y b∏t nh∑ nh·	2	0	504	8
2019_09_26 23:21:06	phanvandung0203	BHxPhanS	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	phanvandung0203	BHxPhanS	Tui Hat Giong	2	1	30087	1
2019_09_26 23:21:06	phanvandung0203	BHxPhanVan	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	phanvandung1	BHxPhanVN	C©y b∏t nh∑ to	2	0	398	10
2019_09_26 23:21:06	phanvandung1	BHxPhanVN	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 23:21:06	phanvandung1	BHxPhanVN	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	phanvandung1	BHxPhanVN	Tui Hat Giong	2	1	30087	2
2019_09_26 23:21:06	phanvandung5	BHxPhanVOT	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	phanvandung0305	BHxSTVoTinh	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 23:21:06	phanvandung0305	BHxSTVoTinh	Thi™n Thπch linh thπ	2	1	1068	2
2019_09_26 23:21:06	phanvandung0305	BHxSTVoTinh	Tui Hat Giong	2	1	30087	2
2019_09_26 23:21:06	phanvandung0305	BHxSTVoTinh	Quan Cong Vinh Du	2	1	30642	5
2019_09_26 23:21:06	phanvandung6	BHxSTVoTinhz	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	tuyenhd1	BietNoiJday	C©y b∏t nh∑ to	2	0	398	13
2019_09_26 23:21:06	tuyenhd1	BietNoiJday	C©y b∏t nh∑ nh·	2	0	504	5
2019_09_26 23:21:06	tuyenhd1	BietNoiJday	Tu Ch©n Y’u Quy’t	2	0	554	1
2019_09_26 23:21:06	ducvuongg	Bikadl	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	ducvuongg	bikilnil	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	ducvuong2	BiKilNilli	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 23:21:06	ducvuong2	BiKilNilli	Tui Hat Giong	2	1	30087	2
2019_09_26 23:21:06	ducvuongcl2	BikinilB	Tu Ch©n Y’u Quy’t	2	0	554	10
2019_09_26 23:21:06	ducvuongcl2	BikinilB	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	ducvuongcl2	Bilkinile	C©y b∏t nh∑ to	2	0	398	1
2019_09_26 23:21:06	ducvuongcl2	Bilkinile	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 23:21:06	ducvuongcl2	Bilkinile	Tui Hat Giong	2	1	30087	2
2019_09_26 23:21:06	ducvuong	BilKiNill	C©y b∏t nh∑ nh·	2	0	504	8
2019_09_26 23:21:06	ducvuong	BilKiNill	Tu Ch©n Y’u Quy’t	2	0	554	1
2019_09_26 23:21:06	ducvuong	BilKiNill	Tui Hat Giong	2	1	30087	2
2019_09_26 23:21:06	ducvuong	BilKiNill	Huyet Trich Thach 4	2	22	104	100
2019_09_26 23:21:06	ducvuong	BilKiNill	Huyet Trich Thach 5	2	22	105	100
2019_09_26 23:21:06	ducvuong	BilKiNill	Huyet Trich Thach 6	2	22	106	100
2019_09_26 23:21:06	ducvuong	BilKiNill	Ho Phach Thach 4	2	22	304	100
2019_09_26 23:21:06	ducvuong	BilKiNill	Ho Phach Thach 5	2	22	305	100
2019_09_26 23:21:06	ducvuong	BilKiNill	Ho Phach Thach 6	2	22	306	100
2019_09_26 23:21:06	ducvuong	BilKiNill	Nguyet Bach Thach 4	2	22	204	100
2019_09_26 23:21:06	ducvuong	BilKiNill	Nguyet Bach Thach 5	2	22	205	100
2019_09_26 23:21:06	ducvuong	BilKiNill	Nguyet Bach Thach 6	2	22	206	100
2019_09_26 23:21:06	ducvuong	BilKiNill	Hac Dieu Thach 4	2	22	404	100
2019_09_26 23:21:06	ducvuong	BilKiNill	Hac Dieu Thach 5	2	22	405	100
2019_09_26 23:21:06	ducvuong	BilKiNill	Hac Dieu Thach 6	2	22	406	100
2019_09_26 23:21:06	anhkien2	BinBin	Tu Ch©n Y’u Quy’t	2	0	554	3
2019_09_26 23:21:06	anhkien2	BinBin	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	19001560	BinhSauDoi	Tu Ch©n Y’u Quy’t	2	0	554	10
2019_09_26 23:21:06	19001560	BinhSauDoi	Huyet Trich Thach 4	2	22	104	400
2019_09_26 23:21:06	19001560	BinhSauDoi	Huyet Trich Thach 5	2	22	105	400
2019_09_26 23:21:06	19001560	BinhSauDoi	Huyet Trich Thach 6	2	22	106	400
2019_09_26 23:21:06	19001560	BinhSauDoi	Ho Phach Thach 4	2	22	304	400
2019_09_26 23:21:06	19001560	BinhSauDoi	Ho Phach Thach 5	2	22	305	400
2019_09_26 23:21:06	19001560	BinhSauDoi	Ho Phach Thach 6	2	22	306	400
2019_09_26 23:21:06	19001560	BinhSauDoi	Nguyet Bach Thach 4	2	22	204	400
2019_09_26 23:21:06	19001560	BinhSauDoi	Nguyet Bach Thach 5	2	22	205	400
2019_09_26 23:21:06	19001560	BinhSauDoi	Nguyet Bach Thach 6	2	22	206	400
2019_09_26 23:21:06	19001560	BinhSauDoi	Hac Dieu Thach 4	2	22	404	400
2019_09_26 23:21:06	19001560	BinhSauDoi	Hac Dieu Thach 5	2	22	405	400
2019_09_26 23:21:06	19001560	BinhSauDoi	Hac Dieu Thach 6	2	22	406	400
2019_09_26 23:21:06	yindo6	Bi’tRÂi	Tu Ch©n Y’u Quy’t	2	0	554	1
2019_09_26 23:21:06	yindo6	Bi’tRÂi	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	pokemon1997	Bitchh	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	yindo10	BlackRose	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	dungnguyen22994	BlackWiiiil	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	idolhaovip4	bnmbnmnbmbnm	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	thai123	boaaaaa	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 23:21:06	thai123	boaaaaa	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	thai123	boaaaaa	Tui Hat Giong	2	1	30087	2
2019_09_26 23:21:06	daikanatttt	BOChungMA	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	ducvuongcl4	BoCuaBan	Tu Ch©n Y’u Quy’t	2	0	554	1
2019_09_26 23:21:06	ducvuongcl4	BoCuaBan	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	thanhgl192	BonBon	C©y b∏t nh∑ nh·	2	0	504	8
2019_09_26 23:21:06	yindo1	BÛngRaS˜a	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	vonhuttan1999	BooHanCOk	C©y b∏t nh∑ to	2	0	398	1
2019_09_26 23:21:06	vonhuttan1999	BooHanCOk	C©y b∏t nh∑ nh·	2	0	504	3
2019_09_26 23:21:06	vonhuttan1999	BooHanCOk	Tu Ch©n Y’u Quy’t	2	0	554	6
2019_09_26 23:21:06	dungnguyen22991	Bot01062000	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	tuankien333hn3	BOTUIMAY	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	yindo7	BoyLoveBoy	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	hoaidong2000	BÛß∏RÂiVac	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	bongrith40500	brorith	Huyet Trich Thach 4	2	22	104	100
2019_09_26 23:21:06	bongrith40500	brorith	Huyet Trich Thach 5	2	22	105	100
2019_09_26 23:21:06	bongrith40500	brorith	Huyet Trich Thach 6	2	22	106	100
2019_09_26 23:21:06	bongrith40500	brorith	Ho Phach Thach 4	2	22	304	100
2019_09_26 23:21:06	bongrith40500	brorith	Ho Phach Thach 5	2	22	305	100
2019_09_26 23:21:06	bongrith40500	brorith	Ho Phach Thach 6	2	22	306	100
2019_09_26 23:21:06	bongrith40500	brorith	Nguyet Bach Thach 4	2	22	204	100
2019_09_26 23:21:06	bongrith40500	brorith	Nguyet Bach Thach 5	2	22	205	100
2019_09_26 23:21:06	bongrith40500	brorith	Nguyet Bach Thach 6	2	22	206	100
2019_09_26 23:21:06	bongrith40500	brorith	Hac Dieu Thach 4	2	22	404	100
2019_09_26 23:21:06	bongrith40500	brorith	Hac Dieu Thach 5	2	22	405	100
2019_09_26 23:21:06	bongrith40500	brorith	Hac Dieu Thach 6	2	22	406	100
2019_09_26 23:21:06	ynhonnie22	BuFFaLL	C©y b∏t nh∑ to	2	0	398	10
2019_09_26 23:21:06	ynhonnie22	BuFFaLL	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 23:21:06	ynhonnie22	BuFFaLL	Tu Ch©n Y’u Quy’t	2	0	554	3
2019_09_26 23:21:06	ynhonnie22	BuFFaLL	Tui Hat Giong	2	1	30087	2
2019_09_26 23:21:06	anhtrong1	BuffChoAnh	C©y b∏t nh∑ to	2	0	398	10
2019_09_26 23:21:06	anhtrong1	BuffChoAnh	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 23:21:06	anhtrong1	BuffChoAnh	Tui Hat Giong	2	1	30087	2
2019_09_26 23:21:06	conmeovang12	Buffcui	Tu Ch©n Y’u Quy’t	2	0	554	3
2019_09_26 23:21:06	conmeovang12	Buffcui	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	volam21903431	buffete	Tu Ch©n Y’u Quy’t	2	0	554	1
2019_09_26 23:21:06	dungnguyen22993	Buffff	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	nhtl04949697	Bufffff	C©y b∏t nh∑ to	2	0	398	5
2019_09_26 23:21:06	nhtl04949697	Bufffff	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 23:21:06	nhtl04949697	Bufffff	Tu Ch©n Y’u Quy’t	2	0	554	3
2019_09_26 23:21:06	nhtl04949697	Bufffff	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	nhtl04949697	Bufffff	Tui Hat Giong	2	1	30087	2
2019_09_26 23:21:06	dungnguyen22993	Buffffff	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	conmeovang12	BuffFreee	Tu Ch©n Y’u Quy’t	2	0	554	3
2019_09_26 23:21:06	lvducht	BuffNhietTinh	C©y b∏t nh∑ to	2	0	398	3
2019_09_26 23:21:06	lvducht	BuffNhietTinh	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 23:21:06	lvducht	BuffNhietTinh	Tui Hat Giong	2	1	30087	2
2019_09_26 23:21:06	yeuvocon1	BuffTa	C©y b∏t nh∑ nh·	2	0	504	5
2019_09_26 23:21:06	amxvippr02	BuffThauDem	Tu Ch©n Y’u Quy’t	2	0	554	31
2019_09_26 23:21:06	amxvippr02	BuffThauDem	Huyet Trich Thach 4	2	22	104	82
2019_09_26 23:21:06	amxvippr02	BuffThauDem	Huyet Trich Thach 5	2	22	105	100
2019_09_26 23:21:06	amxvippr02	BuffThauDem	Huyet Trich Thach 6	2	22	106	94
2019_09_26 23:21:06	amxvippr02	BuffThauDem	Ho Phach Thach 4	2	22	304	82
2019_09_26 23:21:06	amxvippr02	BuffThauDem	Ho Phach Thach 5	2	22	305	100
2019_09_26 23:21:06	amxvippr02	BuffThauDem	Ho Phach Thach 6	2	22	306	94
2019_09_26 23:21:06	amxvippr02	BuffThauDem	Nguyet Bach Thach 4	2	22	204	82
2019_09_26 23:21:06	amxvippr02	BuffThauDem	Nguyet Bach Thach 5	2	22	205	100
2019_09_26 23:21:06	amxvippr02	BuffThauDem	Nguyet Bach Thach 6	2	22	206	100
2019_09_26 23:21:06	amxvippr02	BuffThauDem	Hac Dieu Thach 4	2	22	404	82
2019_09_26 23:21:06	amxvippr02	BuffThauDem	Hac Dieu Thach 5	2	22	405	100
2019_09_26 23:21:06	amxvippr02	BuffThauDem	Hac Dieu Thach 6	2	22	406	100
2019_09_26 23:21:06	dongdubaj10	BuffV´Tinh	C©y b∏t nh∑ to	2	0	398	2
2019_09_26 23:21:06	dongdubaj10	BuffV´Tinh	C©y b∏t nh∑ nh·	2	0	504	2
2019_09_26 23:21:06	dongdubaj10	BuffV´Tinh	Huyet Trich Thach 4	2	22	104	88
2019_09_26 23:21:06	dongdubaj10	BuffV´Tinh	Huyet Trich Thach 5	2	22	105	100
2019_09_26 23:21:06	dongdubaj10	BuffV´Tinh	Huyet Trich Thach 6	2	22	106	97
2019_09_26 23:21:06	dongdubaj10	BuffV´Tinh	Ho Phach Thach 4	2	22	304	88
2019_09_26 23:21:06	dongdubaj10	BuffV´Tinh	Ho Phach Thach 5	2	22	305	100
2019_09_26 23:21:06	dongdubaj10	BuffV´Tinh	Ho Phach Thach 6	2	22	306	94
2019_09_26 23:21:06	dongdubaj10	BuffV´Tinh	Nguyet Bach Thach 4	2	22	204	88
2019_09_26 23:21:06	dongdubaj10	BuffV´Tinh	Nguyet Bach Thach 5	2	22	205	100
2019_09_26 23:21:06	dongdubaj10	BuffV´Tinh	Nguyet Bach Thach 6	2	22	206	100
2019_09_26 23:21:06	dongdubaj10	BuffV´Tinh	Hac Dieu Thach 4	2	22	404	88
2019_09_26 23:21:06	dongdubaj10	BuffV´Tinh	Hac Dieu Thach 5	2	22	405	100
2019_09_26 23:21:06	dongdubaj10	BuffV´Tinh	Hac Dieu Thach 6	2	22	406	100
2019_09_26 23:21:06	dungnguyen22993	Buffzz	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	huyco1996	BufLoiLoi	C©y b∏t nh∑ to	2	0	398	4
2019_09_26 23:21:06	huyco1996	BufLoiLoi	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 23:21:06	huyco1996	BufLoiLoi	Tu Ch©n Y’u Quy’t	2	0	554	41
2019_09_26 23:21:06	huyco1996	BufLoiLoi	Tui Hat Giong	2	1	30087	2
2019_09_26 23:21:06	hieuhachie2001	BuLonEmSinhVien	C©y b∏t nh∑ to	2	0	398	10
2019_09_26 23:21:06	hieuhachie2001	BuLonEmSinhVien	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 23:21:06	hieuhachie2001	BuLonEmSinhVien	Tui Hat Giong	2	1	30087	2
2019_09_26 23:21:06	amxvippr01	ButPhiLong	C©y b∏t nh∑ to	2	0	398	10
2019_09_26 23:21:06	amxvippr01	ButPhiLong	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 23:21:06	amxvippr01	ButPhiLong	Tui Hat Giong	2	1	30087	2
2019_09_26 23:21:06	vodang1997	ButXoaTinhDau	C©y b∏t nh∑ to	2	0	398	10
2019_09_26 23:21:06	vodang1997	ButXoaTinhDau	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 23:21:06	vodang1997	ButXoaTinhDau	Tu Ch©n Y’u Quy’t	2	0	554	5
2019_09_26 23:21:06	vodang1997	ButXoaTinhDau	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	vodang1997	ButXoaTinhDau	Tui Hat Giong	2	1	30087	2
2019_09_26 23:21:06	tinhubuon1	B®ngCa	C©y b∏t nh∑ to	2	0	398	13
2019_09_26 23:21:06	tinhubuon1	B®ngCa	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 23:21:06	tinhubuon1	B®ngCa	Thi™n Thπch Tinh Thπ	2	1	1009	10
2019_09_26 23:21:06	tinhubuon1	B®ngCa	Tui Hat Giong	2	1	30087	4
2019_09_26 23:21:06	tinhubuon1	B®ngCa	Van Nang Phu	2	1	30470	2
2019_09_26 23:21:06	tinhubuon	B®ngT©m	C©y b∏t nh∑ to	2	0	398	9
2019_09_26 23:21:06	tinhubuon	B®ngT©m	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 23:21:06	tinhubuon	B®ngT©m	Tu Ch©n Y’u Quy’t	2	0	554	15
2019_09_26 23:21:06	tinhubuon	B®ngT©m	Tui Hat Giong	2	1	30087	2
2019_09_26 23:21:06	zhaduchanhzz	B≠ÌngTh◊Sao	C©y b∏t nh∑ to	2	0	398	8
2019_09_26 23:21:06	zhaduchanhzz	B≠ÌngTh◊Sao	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 23:21:06	zhaduchanhzz	B≠ÌngTh◊Sao	Tui Hat Giong	2	1	30087	2
2019_09_26 23:21:06	999999	B∑oT∏p	C©y b∏t nh∑ to	2	0	398	9
2019_09_26 23:21:06	999999	B∑oT∏p	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 23:21:06	999999	B∑oT∏p	Tui Hat Giong	2	1	30087	2
2019_09_26 23:21:06	tieutamhn92	B∏LongQuy“n	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	tieutamhn93	B∏LongTh≠¨ng	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	tieutamhn93	B∏V≠¨ngTH≠¨ng	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	dongdubaj0	BæcKi“uPhong	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	dongdubaj2	B◊nhThuÀnSÛt	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	namti20115	CaoT®ngßeoK›nh	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 23:21:06	namti20115	CaoT®ngßeoK›nh	Tu Ch©n Y’u Quy’t	2	0	554	1
2019_09_26 23:21:06	namti20115	CaoT®ngßeoK›nh	Tui Hat Giong	2	1	30087	2
2019_09_26 23:21:06	kkunghia2	CaveChua	Xu	2	1	30230	223
2019_09_26 23:21:06	nobita1	CAVEXXX	C©y b∏t nh∑ to	2	0	398	2
2019_09_26 23:21:06	nobita1	CAVEXXX	C©y b∏t nh∑ nh·	2	0	504	7
2019_09_26 23:21:06	nobita1	CAVEXXX	Tui Hat Giong	2	1	30087	1
2019_09_26 23:21:06	nhythyhutu00	CayTien	C©y b∏t nh∑ to	2	0	398	20
2019_09_26 23:21:06	nhythyhutu00	CayTien	Tui Hat Giong	2	1	30087	2
2019_09_26 23:21:06	nhythyhutu01	CayTien1	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 23:21:06	nhythyhutu01	CayTien1	Tui Hat Giong	2	1	30087	2
2019_09_26 23:21:06	ak333sh	cccccccccccccccc	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	saocungdctn9x	C«mC©yBÛt	C©y b∏t nh∑ to	2	0	398	7
2019_09_26 23:21:06	saocungdctn9x	C«mC©yBÛt	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 23:21:06	saocungdctn9x	C«mC©yBÛt	Tui Hat Giong	2	1	30087	2
2019_09_26 23:21:06	event2	C«mC©yBÛt1	C©y b∏t nh∑ to	2	0	398	10
2019_09_26 23:21:06	event2	C«mC©yBÛt1	C©y b∏t nh∑ nh·	2	0	504	9
2019_09_26 23:21:06	event2	C«mC©yBÛt1	Tui Hat Giong	2	1	30087	2
2019_09_26 23:21:06	saocungdctn94	C«mC©yKi’m	Tu Ch©n Y’u Quy’t	2	0	554	1
2019_09_26 23:21:06	event1	C«mC©yKj’m	Tu Ch©n Y’u Quy’t	2	0	554	1
2019_09_26 23:21:06	tamtinhtoan	ccss11	C©y b∏t nh∑ nh·	2	0	504	8
2019_09_26 23:21:06	tamtinhtoan	ccss11	Tu Ch©n Y’u Quy’t	2	0	554	11
2019_09_26 23:21:06	tamtinhtoan	ccss11	Huyet Trich Thach 4	2	22	104	82
2019_09_26 23:21:06	tamtinhtoan	ccss11	Huyet Trich Thach 5	2	22	105	99
2019_09_26 23:21:06	tamtinhtoan	ccss11	Huyet Trich Thach 6	2	22	106	99
2019_09_26 23:21:06	tamtinhtoan	ccss11	Ho Phach Thach 4	2	22	304	82
2019_09_26 23:21:06	tamtinhtoan	ccss11	Ho Phach Thach 5	2	22	305	100
2019_09_26 23:21:06	tamtinhtoan	ccss11	Ho Phach Thach 6	2	22	306	100
2019_09_26 23:21:06	tamtinhtoan	ccss11	Nguyet Bach Thach 4	2	22	204	82
2019_09_26 23:21:06	tamtinhtoan	ccss11	Nguyet Bach Thach 5	2	22	205	100
2019_09_26 23:21:06	tamtinhtoan	ccss11	Nguyet Bach Thach 6	2	22	206	87
2019_09_26 23:21:06	tamtinhtoan	ccss11	Hac Dieu Thach 4	2	22	404	82
2019_09_26 23:21:06	tamtinhtoan	ccss11	Hac Dieu Thach 5	2	22	405	100
2019_09_26 23:21:06	tamtinhtoan	ccss11	Hac Dieu Thach 6	2	22	406	100
2019_09_26 23:21:06	huyco2000	cdqqwdcqw	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	lathahkut01	ChagChag	C©y b∏t nh∑ to	2	0	398	10
2019_09_26 23:21:06	lathahkut01	ChagChag	C©y b∏t nh∑ nh·	2	0	504	9
2019_09_26 23:21:06	lathahkut01	ChagChag	Tu Ch©n Y’u Quy’t	2	0	554	10
2019_09_26 23:21:06	lathahkut01	ChagChag	Tui Hat Giong	2	1	30087	1
2019_09_26 23:21:06	nhatbs123	ch‚ngme	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	xahoidien214	ChangTraiNamDo	C©y b∏t nh∑ to	2	0	398	10
2019_09_26 23:21:06	xahoidien214	ChangTraiNamDo	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 23:21:06	xahoidien214	ChangTraiNamDo	Tu Ch©n Y’u Quy’t	2	0	554	3
2019_09_26 23:21:06	xahoidien214	ChangTraiNamDo	Tui Hat Giong	2	1	30087	2
2019_09_26 23:21:06	lvducht3	ChanSutTho	Chi’n Th«n hoµn	2	1	1005	1
2019_09_26 23:21:06	thanhgl192	ChickenKFC	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 23:21:06	thanhgl192	ChickenKFC	Tui Hat Giong	2	1	30087	2
2019_09_26 23:21:06	thanhgl191	ChickenKFG	C©y b∏t nh∑ nh·	2	0	504	10
2019_09_26 23:21:06	thanhgl191	ChickenKFG	Tui Hat Giong	2	1	30087	2
2019_09_26 23:21:06	songban12	ChiHaiXinh	C©y b∏t nh∑ to	2	0	398	5
2019_09_26 23:21:06	songban12	ChiHaiXinh	C©y b∏t nh∑ nh·	2	0	504	6
2019_09_26 23:21:06	songban12	ChiHaiXinh	Tu Ch©n Y’u Quy’t	2	0	554	1
2019_09_26 23:21:06	songban12	ChiHaiXinh	Chi’n Th«n hoµn	2	1	1005	1
